pid,year,jbsect1,jbhrs1,age,e1,spelldur1,logw1,jbsect2,jbhrs2,j2u,j2j,u2j,e2,logw2,sex,educ,nonwhite
17893232,2001,4,37,37,1,110.36713,6.9690728,4,38,0,1,0,1,7.3751888,0,1,0
17902193,1993,3,8,43,1,21.961643,5.2267985,1,20,0,1,0,1,5.8643765,0,1,0
17911117,2003,1,37,38,1,131.17809,7.4527988,,,0,0,0,,,1,2,0
17911141,2003,1,35,38,1,130.55342,6.8159428,,,0,0,0,,,0,1,0
17913357,1992,1,37,29,1,3.6164384,6.5654535,1,-8,1,0,0,0,,1,1,0
17913381,2003,3,37,39,1,132.32877,6.9464507,,,0,0,0,,,0,1,0
17915597,1996,4,37,46,1,56.38356,7.4055591,-8,-8,1,0,0,0,,1,3,0
17915627,1992,1,37,42,1,5.950685,6.1984687,1,39,0,1,0,1,6.3699913,0,1,0
17916747,1992,1,40,42,1,3.9123287,6.8232827,1,39,1,0,0,0,7.2663665,1,1,0
17926793,2003,1,44,49,1,132.9863,7.3933783,,,0,0,0,,,1,1,0
17926823,2003,4,34,42,1,132.9863,7.1921434,,,0,0,0,,,0,1,0
17930146,1994,4,37,34,1,24.591782,7.4192266,,,0,0,0,,,1,1,0
17938015,2003,4,23,57,1,132.5589,7.249763,,,0,0,0,,,0,2,0
17942497,1999,1,37,37,1,89.42466,6.891006,3,25,1,0,0,0,6.187398,0,1,0
17942527,1995,-8,-8,35,0,39.747944,,,,0,0,0,,,1,1,0
17946972,1995,1,50,50,1,36.756165,6.7409406,1,38,0,1,0,1,6.420311,0,1,0
17951429,1998,1,32,47,1,81.567123,6.3017335,-8,-8,1,0,0,0,,1,2,0
17953693,1994,1,30,43,1,25.610958,6.2417402,,,0,0,0,,,1,1,0
17970458,2003,2,38,56,1,131.80273,6.7902184,,,0,0,0,,,1,1,0
17971608,1992,-8,-8,28,0,5.3260274,,-8,-8,0,0,1,0,,0,1,0
17982804,1999,3,37,48,1,83.309586,6.7446747,,,0,0,0,,,0,1,0
17983886,2001,1,37,39,1,113.58904,7.0613251,1,37,1,0,0,0,7.2291956,1,2,0
17997321,2003,1,35,41,1,130.78355,6.8478756,,,0,0,0,,,1,2,0
17997356,2003,1,35,43,1,130.78355,7.2156911,,,0,0,0,,,0,1,0
18015271,1992,1,56,39,1,.39452055,6.9671531,1,-8,1,0,0,0,,1,2,0
18021956,2003,3,37,39,1,130.68494,7.0955377,,,0,0,0,,,1,3,0
18036511,2003,2,37,42,1,131.17809,6.9179311,,,0,0,0,,,1,1,0
18036546,1993,2,37,31,1,15.452055,6.7942038,2,37,1,0,0,0,6.7785597,0,1,0
18046657,1994,5,39,37,1,24.558905,7.0953031,1,37,1,0,0,0,6.9267869,1,1,0
18056679,2003,3,37,38,1,131.80273,7.249855,,,0,0,0,,,1,3,0
18057799,2003,1,39,59,1,132.69041,6.4258361,,,0,0,0,,,0,1,0
18061141,1992,1,37,49,1,.42739725,6.5854416,3,37,1,0,0,0,6.6168246,1,2,0
18061176,1995,1,37,50,1,40.30685,6.6811032,1,37,0,1,0,1,6.6406016,0,1,0
18065686,2003,3,37,46,1,131.04657,6.653842,,,0,0,0,,,1,1,0
18075703,1999,2,34,44,1,84.197258,7.2453513,,,0,0,0,,,0,3,0
18088015,2003,1,36,39,1,131.17809,7.8901525,,,0,0,0,,,1,3,0
18089143,2003,1,37,44,1,131.73698,7.223465,,,0,0,0,,,1,2,0
18091377,2003,2,0,56,1,131.11234,7.8892474,,,0,0,0,,,0,3,0
18092497,2001,2,40,60,1,107.70411,6.9553018,,,0,0,0,,,1,2,0
18092527,2003,1,37,52,1,132.16438,7.1448498,,,0,0,0,,,0,1,0
18093612,1997,1,60,46,1,65.621918,7.090271,,,0,0,0,,,0,3,0
18096972,2003,1,35,48,1,131.11234,6.9430304,,,0,0,0,,,0,1,0
18099211,1996,4,35,36,1,47.408218,7.4736943,,,0,0,0,,,1,3,0
18100368,1992,4,-8,29,0,11.046576,,1,10,0,0,1,1,5.1960917,0,2,0
18104819,1995,1,35,31,1,39.320549,7.2409296,1,35,0,1,0,1,7.5160704,1,3,0
18104843,1999,1,35,34,1,86.136986,6.9258776,1,0,0,1,0,1,7.4950209,0,3,0
18110436,1994,3,37,45,1,23.178082,6.3711009,,,0,0,0,,,0,1,0
18132839,1994,1,-8,39,0,30.279451,,-8,-8,0,0,1,0,,1,2,0
18135048,1994,1,37,31,1,23.638355,7.2995362,,,0,0,0,,,1,2,0
18135072,1992,1,37,27,1,7.0356164,6.9743996,1,37,0,1,0,1,7.261817,0,2,0
18141757,1993,1,52,33,1,18.115068,7.4629469,1,40,1,0,0,0,7.3430161,1,1,0
18144039,2003,6,24,41,1,135.05754,5.8814254,,,0,0,0,,,0,2,0
18154077,1993,3,5,39,1,15.780822,5.5128498,3,18,0,1,0,1,6.3699641,0,1,0
18157432,1994,1,37,33,1,23.934246,7.6792197,,,0,0,0,,,1,1,0
18158552,2000,1,37,55,1,96.986298,7.0239248,,,0,0,0,,,1,1,0
18158587,2000,1,37,50,1,97.01918,7.1218328,,,0,0,0,,,0,1,0
18159737,2003,1,40,47,1,132.62466,6.5885735,,,0,0,0,,,1,1,0
18160786,1992,1,4,29,0,.032876711,,,,0,0,0,,,0,1,0
18164188,1996,1,38,49,1,55.101372,7.1887612,1,38,0,1,0,1,7.2280254,1,1,0
18165273,2003,1,39,42,1,132.92055,7.6619778,,,0,0,0,,,1,2,0
18166423,1992,1,39,37,1,.49315068,6.9227166,1,39,1,0,0,0,6.3908978,1,2,0
18167519,1997,1,34,36,1,62.991779,6.6768365,,,0,0,0,,,1,1,0
18168663,2003,3,37,42,1,132.9863,7.132513,,,0,0,0,,,0,1,0
18169759,2003,3,40,52,1,135.48492,7.4218554,,,0,0,0,,,1,1,0
18175341,1998,3,34,48,1,77.063011,6.7336721,3,37,0,1,0,1,7.2792497,0,2,0
18176496,1992,1,24,32,1,13.413698,5.6339688,3,20,0,1,0,1,6.1932878,0,1,0
18180973,2003,1,46,58,1,134.16986,6.3375926,,,0,0,0,,,0,1,0
18195504,1999,6,36,54,1,85.052055,6.5856333,,,0,0,0,,,0,1,0
18195563,1993,6,-8,28,0,26.367123,,1,60,0,0,1,1,,1,1,0
18198856,1993,1,32,49,1,16.076712,5.3339629,1,-8,1,0,0,0,,1,1,0
18219012,2003,1,37,50,1,132.62466,6.6956453,,,0,0,0,,,1,1,0
18223516,1999,1,40,39,1,89.42466,6.5826821,,,0,0,0,,,1,1,0
18225756,1992,1,39,50,1,7.8904109,6.6013656,1,39,0,1,0,1,6.5558276,0,1,0
18231322,2003,1,23,60,1,132.52603,5.348206,,,0,0,0,,,0,1,0
18234682,2003,1,38,55,1,134.13699,7.6983924,,,0,0,0,,,1,1,0
18234712,1992,1,15,45,1,8.482192,5.3999472,1,21,0,1,0,1,5.6656241,0,1,0
18239161,1994,1,55,29,1,26.564384,5.6428189,,,0,0,0,,,1,1,0
18243649,1999,6,37,47,1,91.857536,6.9625821,8,35,0,1,0,1,7.1942954,0,1,0
18245889,1992,5,37,26,1,4.0438356,7.4211197,1,14,0,1,0,1,5.3261871,1,1,0
18248128,2003,1,38,54,1,132.03288,7.082211,,,0,0,0,,,1,2,0
18250351,1992,1,43,45,1,9.7972603,6.7279725,1,-8,1,0,0,0,,1,1,0
18250386,1995,1,34,47,1,37.512329,5.5552745,1,24,0,1,0,1,5.7139721,0,1,0
18258204,1992,1,39,30,1,11.375342,7.2083154,1,38,0,1,0,1,7.1104093,1,2,0
18264948,1994,5,39,60,1,24.098631,6.6516771,,,0,0,0,,,1,1,0
18266037,1994,1,42,41,1,23.934246,7.2790079,,,0,0,0,,,1,2,0
18266061,1994,6,39,33,1,23.901369,7.1321106,,,0,0,0,,,0,2,0
18269397,2003,3,37,50,1,130.09315,7.2872663,,,0,0,0,,,1,3,0
18269427,2003,3,32,46,1,130.0274,6.8053946,,,0,0,0,,,0,1,0
18276113,1993,1,40,33,1,14.827397,6.7202573,1,44,0,1,0,1,6.8319607,1,2,0
18277233,2003,1,40,43,1,131.24384,7.0077891,,,0,0,0,,,1,1,0
18278353,1993,1,40,42,1,17.358904,6.2321072,1,-8,1,0,0,0,,1,2,0
18289541,1992,3,0,47,1,4.1424656,5.5623102,1,40,0,1,0,1,7.3593836,1,1,0
18290698,1992,3,40,51,1,1.5452055,6.2171469,1,24,0,1,0,1,5.6045885,0,1,0
18297382,2003,1,40,42,1,133.57808,5.9509373,,,0,0,0,,,1,1,0
18305229,1992,1,39,53,1,2.8931506,6.9282231,1,-8,1,0,0,0,,1,1,0
18313086,2003,3,37,53,1,133.51233,7.629869,,,0,0,0,,,1,3,0
18314171,2000,1,38,43,1,99.912331,7.1066298,1,37,1,0,0,0,6.7137284,1,1,1
18317537,2001,1,38,42,1,118.91507,7.2306113,1,55,0,1,0,1,7.2646456,1,3,0
18328733,2003,3,37,51,1,131.24384,7.1274886,,,0,0,0,,,1,1,0
18337716,1995,1,36,30,1,43.463013,6.3473258,1,30,1,0,0,0,5.8317552,0,1,0
18339921,2003,3,32,61,1,131.34247,6.4703569,,,0,0,0,,,0,1,0
18343341,2003,1,40,43,1,131.67123,6.602582,,,0,0,0,,,1,1,0
18345522,2003,1,48,38,1,131.5726,6.9940524,,,0,0,0,,,1,1,0
18351123,1994,1,39,43,0,24.263014,,,,0,0,0,,,1,1,0
18386946,2003,1,55,61,1,131.11234,7.021996,,,0,0,0,,,1,1,0
18391427,1994,4,35,38,1,24.821918,7.9348531,,,0,0,0,,,0,3,0
18391451,1994,4,35,42,1,24.854795,7.7321353,,,0,0,0,,,1,3,0
18411576,1994,1,36,36,1,24.821918,6.6943927,1,45,0,1,0,1,6.5873146,1,1,0
18411606,1992,2,20,40,1,8.2849312,5.5324321,3,13,0,1,0,1,5.3654079,0,1,0
18412726,1995,2,19,39,1,44.909588,5.4742284,2,40,0,1,0,1,6.437891,0,1,0
18413846,1992,1,6,35,1,3.7808218,5.1185346,1,12,0,1,0,1,5.6038189,0,1,0
18417183,1999,4,40,48,1,81.008217,7.5749502,,,0,0,0,,,1,3,0
18425011,1993,5,40,45,1,23.046576,7.3021326,1,38,0,1,0,1,7.3019643,1,3,0
18425046,1993,4,37,41,1,22.586302,6.8377085,4,-8,1,0,0,0,,0,1,0
18429491,1999,2,38,49,1,89.030136,6.9604602,,,0,0,0,,,1,2,0
18429521,1999,2,37,46,1,88.832878,6.4919496,,,0,0,0,,,0,1,0
18435122,2003,4,56,45,1,131.11234,6.4124746,,,0,0,0,,,0,1,0
18439209,1992,1,-8,33,0,.42739725,,1,-8,0,0,1,0,,1,3,1
18441432,2003,7,37,41,1,131.27672,7.7394099,,,0,0,0,,,1,2,0
18445543,1993,-8,-8,44,0,20.317808,,-8,20,0,0,1,1,5.7243929,1,3,0
18445578,1994,1,18,43,1,25.249315,6.490428,,,0,0,0,,,0,1,0
18445942,1995,1,26,34,1,36.427399,6.0473261,,,0,0,0,,,0,2,0
18447783,1993,6,37,49,1,12.591781,7.0756211,6,35,0,1,0,1,7.2374258,0,3,0
18457487,2003,1,38,40,1,133.47945,7.9156003,,,0,0,0,,,1,3,0
18457517,1993,1,40,29,1,19.265753,6.8427377,3,18,0,1,0,1,5.8903518,0,1,0
18458297,1992,1,40,27,1,10.356164,6.5340791,1,40,0,1,0,1,7.0218663,1,3,0
18459722,1993,4,55,34,1,15.221918,7.6390719,4,43,0,1,0,1,7.834796,1,1,0
18459757,1993,1,38,34,1,15.386301,7.2251034,1,25,1,0,0,0,6.1772647,0,1,0
18460461,1992,1,35,33,1,6.3452053,7.1522145,1,27,0,1,0,1,6.4314442,0,3,0
18461956,1993,1,37,34,1,13.906849,7.2522488,1,38,0,1,0,1,7.340085,1,3,0
18461999,1992,4,37,31,1,11.605479,7.3677578,4,38,0,1,0,1,6.9356251,0,2,0
18464947,1995,1,35,31,1,37.512329,6.7757535,1,35,0,1,0,1,7.0068307,1,2,0
18464971,1993,1,34,27,1,17.326027,6.8371773,6,35,0,1,0,1,6.6492391,0,1,0
18467229,2003,2,36,43,1,130.35617,6.8695755,,,0,0,0,,,1,2,0
18469469,2003,1,15,41,1,131.04657,5.9375253,,,0,0,0,,,0,2,0
18479979,1994,4,38,28,1,24.657534,7.1670036,,,0,0,0,,,0,3,0
18489958,2003,6,35,53,1,133.18356,7.2921481,,,0,0,0,,,1,1,0
18489982,2003,4,24,46,1,133.18356,6.1020632,,,0,0,0,,,0,1,0
18497411,1996,3,37,49,1,52.799999,7.2102256,,,0,0,0,,,1,2,0
18501141,1994,4,36,32,1,23.934246,6.6958904,,,0,0,0,,,0,1,0
18503381,2003,3,36,47,1,132.16438,7.4037428,,,0,0,0,,,1,1,0
18503411,2003,3,35,45,1,132.16438,6.6891704,,,0,0,0,,,0,2,0
18514588,1992,1,37,27,1,3.7150686,6.7664824,1,35,0,1,0,1,6.2424779,0,3,0
18514618,1992,1,44,27,1,2.5315068,6.9888563,1,38,0,1,0,1,7.5579634,1,3,0
18522416,1995,1,38,32,1,37.315067,7.7268133,,,0,0,0,,,1,3,0
18523536,2003,8,35,46,1,132.23013,7.5118442,,,0,0,0,,,1,3,0
18523579,2003,8,28,46,1,132.23013,6.8304105,,,0,0,0,,,0,2,0
18524699,1993,1,5,32,1,17.720549,5.1231461,1,12,0,1,0,1,5.4048443,0,2,1
18525776,1994,1,38,54,1,29.128767,6.7707949,1,28,0,1,0,1,6.1069183,0,1,0
18528015,1993,2,35,53,1,18.279451,7.1234446,2,37,0,1,0,1,7.0205402,1,2,0
18528082,2003,2,37,37,1,134.00548,6.9218411,,,0,0,0,,,0,3,0
18531377,1993,1,40,39,1,19.10137,7.3546934,1,-8,1,0,0,0,,1,2,0
18531407,2001,3,38,46,1,107.24384,7.2699728,,,0,0,0,,,0,3,0
18536972,1997,3,40,52,1,59.408218,7.9194398,,,0,0,0,,,1,2,0
18537006,1997,3,38,52,1,59.408218,7.5495443,,,0,0,0,,,0,2,0
18544819,1998,1,50,46,1,75.353424,7.7961779,,,0,0,0,,,0,3,0
18557503,1997,3,25,46,1,60.526028,6.2292266,3,24,0,1,0,1,6.7143102,0,3,0
18561977,2003,4,36,58,1,130.0274,7.8566885,,,0,0,0,,,0,3,0
18571301,1992,1,40,31,1,1.939726,7.4024711,1,42,1,0,0,0,7.6448092,1,3,0
18571336,1996,1,37,33,1,48.098629,6.8028712,,,0,0,0,,,0,2,0
18576168,1994,1,40,49,1,28.142466,7.7538843,1,37,0,1,0,1,6.6545234,1,3,0
18577318,1995,1,39,57,1,36.131508,6.3752565,,,0,0,0,,,0,2,0
18578438,2003,4,30,58,1,132.23013,6.5123267,,,0,0,0,,,0,1,0
18581757,1992,4,15,26,1,5.0630136,6.7077699,1,60,0,1,0,1,7.7726426,1,3,0
18589596,2003,1,36,43,1,132.9863,7.5163951,,,0,0,0,,,1,3,0
18592953,1998,1,30,37,1,74.564384,6.4686661,,,0,0,0,,,0,1,0
18601901,1993,1,35,34,1,19.528767,7.1882491,1,35,0,1,0,1,7.1467714,1,2,0
18606423,1992,1,19,38,1,5.5232878,6.5430322,1,39,0,1,0,1,7.5183992,0,3,0
18617611,1992,1,40,36,1,10.224657,6.2171469,1,60,0,1,0,1,6.2816987,1,1,0
18620973,2000,3,35,48,1,96.624657,6.8449244,,,0,0,0,,,0,1,0
18627668,2003,1,94,52,1,132.4274,6.6206021,,,0,0,0,,,1,1,0
18627692,2003,1,40,50,1,134.16986,6.5882788,,,0,0,0,,,0,1,0
18655653,1992,1,25,40,1,3.2876713,5.7471433,1,39,0,1,0,1,5.4214973,0,2,0
18657893,1992,1,40,43,1,6.5095892,6.5771499,1,36,1,0,0,0,6.3120041,0,1,0
18659047,1993,1,37,37,1,17.457535,6.1085114,1,38,0,1,0,1,6.5659223,0,1,0
18661246,2000,1,35,50,1,99.61644,6.5294909,1,12,0,1,0,1,5.3380637,0,1,0
18669093,2003,4,37,53,1,131.60548,6.5146976,,,0,0,0,,,1,2,0
18669123,2003,1,35,45,1,131.60548,6.9085321,,,0,0,0,,,0,2,0
18672442,2003,3,42,40,1,131.67123,7.1450543,,,0,0,0,,,1,2,0
18672477,2003,4,37,38,1,131.67123,7.0523725,,,0,0,0,,,0,2,0
18675832,1992,1,29,41,1,.032876711,6.2971897,1,24,1,0,0,0,5.7961907,0,2,0
18678076,2003,1,38,48,1,130.68494,6.0186663,,,0,0,0,,,0,1,0
18687008,2003,1,39,59,1,132.1315,7.3321671,,,0,0,0,,,1,1,0
18691471,1993,3,35,48,1,21.30411,7.3521557,6,39,0,1,0,1,7.3137693,0,2,0
18693717,1995,1,40,44,1,39.123287,7.3536096,,,0,0,0,,,1,3,0
18693741,1995,1,20,41,1,37.873974,5.6411471,,,0,0,0,,,0,1,0
18695957,2000,4,39,43,1,95.967125,7.2576566,,,0,0,0,,,0,3,0
18697089,1996,1,27,49,1,56.449314,5.7032566,-8,-8,1,0,0,0,,0,1,0
18697119,1997,1,39,50,1,61.380821,6.6396441,1,39,0,1,0,1,5.915626,1,1,0
18699316,1992,1,39,43,1,8.646575,6.4242654,1,-8,1,0,0,0,,1,1,0
18713866,2003,1,38,49,1,132.46028,7.933857,,,0,0,0,,,1,3,0
18714986,2003,1,35,45,1,132,6.8267403,,,0,0,0,,,1,1,0
18720587,1997,3,36,34,1,59.145206,7.2634344,,,0,0,0,,,0,3,0
18720617,1997,6,40,33,1,59.145206,7.7208858,,,0,0,0,,,1,3,0
18721702,2003,2,37,38,1,133.44658,7.1637969,,,0,0,0,,,1,2,0
18729541,1992,3,44,27,1,8.646575,6.6445909,3,25,0,1,0,1,5.9098225,1,1,0
18737757,1997,2,38,32,1,59.934246,6.5847344,,,0,0,0,,,0,1,0
18738133,1993,1,38,27,1,18.838356,7.2284536,1,40,0,1,0,1,6.8377886,0,2,0
18738508,2003,1,35,51,1,134.56438,7.6059608,,,0,0,0,,,1,2,0
18754171,2003,4,37,37,1,132,7.3401728,,,0,0,0,,,0,2,0
18756441,1995,1,40,35,1,36.657536,6.2109513,,,0,0,0,,,1,1,0
18764258,1994,1,45,30,1,33.468494,7.3248553,1,40,0,1,0,1,6.5497332,1,3,0
18764282,1992,1,37,28,1,.032876711,6.8289356,1,38,0,1,0,1,6.8134446,0,3,0
18765742,1992,1,35,36,1,5.6876712,7.7177114,8,35,0,1,0,1,7.7405047,0,3,0
18767249,2003,7,40,43,1,130.35617,5.8874183,,,0,0,0,,,1,2,0
18767273,1999,2,18,35,1,88.964386,6.5865602,1,15,1,0,0,0,5.5407338,0,1,0
18767648,2003,3,30,47,1,132.26302,6.1425261,,,0,0,0,,,0,1,0
18769888,1995,1,20,63,1,40.471233,5.4624486,,,0,0,0,,,0,1,0
18776566,1997,1,35,39,1,61.249313,7.4467793,1,40,0,1,0,1,,1,3,0
18782566,1995,1,36,39,1,38.367123,6.2019458,,,0,0,0,,,0,2,0
18784402,1992,1,36,30,1,3.5506849,6.8107038,1,36,1,0,0,0,6.6579008,0,2,0
18788882,1992,1,38,39,1,5.9178081,7.2080956,1,35,0,1,0,1,5.6754532,1,1,0
18788912,2003,1,12,48,1,130.94795,5.8501959,,,0,0,0,,,0,1,0
18791492,1997,1,37,35,1,61.446575,7.1131377,,,0,0,0,,,1,3,0
18791522,1997,1,21,37,1,61.446575,5.7859468,,,0,0,0,,,0,1,0
18792618,1996,1,39,31,1,51.879452,6.9523296,1,39,0,1,0,1,7.7746181,1,1,0
18796001,1994,3,50,29,1,26.498631,6.4851785,3,60,0,1,0,1,7.1348658,0,1,0
18803431,1993,6,36,33,1,21.665754,6.846303,4,35,0,1,0,1,7.0142822,0,3,0
18805671,1998,1,37,34,1,79.36438,6.9904571,4,37,0,1,0,1,6.7411284,0,1,0
18816878,2003,1,37,50,1,132.36165,6.9956641,,,0,0,0,,,1,1,0
18816908,2003,4,36,46,1,132.4274,6.1600275,,,0,0,0,,,0,1,0
18817998,1992,1,0,32,1,5.8849316,7.4211197,1,-8,1,0,0,0,,1,1,0
18818021,1992,-8,12,26,1,3.3863013,5.1432271,6,3,1,0,0,0,,0,1,0
18819117,2003,1,39,60,1,130.84932,7.1610656,,,0,0,0,,,1,1,0
18819141,1999,1,18,53,1,96.690414,5.3561907,1,9,0,1,0,1,,0,1,0
18832547,1992,1,50,28,1,4.2082191,6.4268675,1,35,0,1,0,1,6.1590962,1,1,0
18834043,2003,1,37,41,1,133.4137,7.3898568,,,0,0,0,,,1,1,0
18834078,1998,1,31,40,1,80.876709,5.7151585,-8,-8,1,0,0,0,,0,1,0
18834787,1999,6,35,41,1,83.802742,6.6513634,,,0,0,0,,,0,1,0
18834817,1992,1,84,27,1,1.479452,7.6442633,1,43,0,1,0,1,,1,1,0
18847102,2000,1,40,46,1,96.197258,6.2188406,,,0,0,0,,,1,3,0
18849342,2000,1,35,41,1,95.539726,7.2201509,,,0,0,0,,,1,2,0
18857183,1999,5,36,47,1,88.043839,6.8506746,-8,-8,1,0,0,0,,1,1,0
18871739,1995,3,37,58,1,36.591782,7.2973552,,,0,0,0,,,1,1,0
18871763,1995,3,13,51,1,36.591782,5.2769327,,,0,0,0,,,0,1,0
18877338,1995,1,84,40,1,38.038357,7.3072066,1,84,1,0,0,0,7.5809093,1,1,0
18888526,2003,3,35,49,1,131.73698,7.2643709,,,0,0,0,,,0,2,0
18898637,2003,3,32,51,1,135.74794,7.1209464,,,0,0,0,,,0,2,0
18900836,1992,1,-8,31,0,.032876711,,,,0,0,0,,,1,2,0
18906443,1992,1,72,46,1,2.49863,7.4870286,1,35,1,0,0,0,6.8144879,1,1,0
18906478,1995,3,30,43,1,44.515068,7.5243282,3,33,0,1,0,1,7.7121854,0,3,0
18919936,2003,1,39,45,1,132.09863,7.0942669,,,0,0,0,,,1,2,0
18919979,1993,3,39,31,1,24.39452,6.6650252,1,39,0,1,0,1,6.4004083,0,1,0
18922147,1997,1,40,53,1,60.723289,6.773314,,,0,0,0,,,1,1,0
18941176,1992,1,20,36,1,12.427398,5.2370872,3,20,0,1,0,1,5.7692699,0,2,0
18946747,1994,4,38,37,1,23.901369,7.3399706,,,0,0,0,,,0,1,0
18955339,2000,1,39,39,1,94.553421,7.043366,,,0,0,0,,,1,3,1
18959067,2002,1,40,54,1,131.50685,6.4720802,-8,-8,1,0,0,0,,1,1,0
18959091,2003,1,40,42,1,131.83562,6.7463427,,,0,0,0,,,0,1,0
18969887,2003,1,40,44,1,131.1452,7.2101512,,,0,0,0,,,1,2,0
18977359,2001,1,35,47,1,110.30137,7.0270815,3,37,0,1,0,1,7.1160212,1,1,0
18977723,1992,1,60,30,1,3.6821918,7.0280771,2,39,0,1,0,1,7.0319881,1,2,0
18978533,2003,4,38,55,1,135.84657,5.7874961,,,0,0,0,,,1,1,0
18981089,2001,3,50,43,1,112.6685,6.6317849,,,0,0,0,,,1,3,0
18984436,2003,3,35,46,1,132.32877,6.7110372,,,0,0,0,,,1,2,0
18984819,1995,1,38,45,1,47.013699,6.4181705,1,16,0,1,0,1,5.6822233,0,1,0
18986331,2003,1,38,40,1,137.88493,6.8147378,,,0,0,0,,,1,2,0
18987451,1994,1,39,28,1,25.775343,6.270483,,,0,0,0,,,0,2,0
18990819,1992,1,55,29,1,5.7534246,6.8720732,1,-8,1,0,0,0,,1,1,0
18993397,1992,1,40,30,1,9.4027395,6.7730932,1,35,0,1,0,1,6.7722006,1,1,0
18994911,2001,6,10,50,1,104.77808,5.5211949,,,0,0,0,,,0,3,0
18995268,2001,3,36,49,1,109.90685,7.1057801,,,0,0,0,,,1,2,0
18998259,1999,1,35,51,1,95.342468,6.1089907,-8,-8,1,0,0,0,,0,2,0
18999379,1999,3,36,34,1,83.309586,6.7158694,,,0,0,0,,,0,1,0
19001606,2003,1,51,53,1,132.92055,7.1304073,,,0,0,0,,,1,2,0
19005342,1992,1,47,26,1,7.7917809,6.7775321,1,45,0,1,0,1,6.7855177,1,1,0
19006462,2003,3,35,59,1,132.46028,6.9712505,,,0,0,0,,,0,1,0
19007213,2003,1,38,55,1,131.50685,7.0540409,,,0,0,0,,,1,3,0
19007248,1992,1,30,43,1,14.630137,5.8604722,1,13,0,1,0,1,,0,1,0
19008333,1993,1,24,49,1,21.238356,6.0739827,1,15,0,1,0,1,5.6092806,0,2,0
19012438,2003,1,38,61,1,131.30959,7.0395989,,,0,0,0,,,1,1,0
19015046,2003,4,37,52,1,130.68494,6.8996735,,,0,0,0,,,1,2,0
19015089,2002,1,30,51,1,121.74246,6.5789623,1,30,0,1,0,1,6.6626129,0,2,0
19019521,1997,1,39,45,1,61.676712,6.8228698,,,0,0,0,,,0,1,0
19019939,2003,4,35,59,1,129.92877,6.6114364,,,0,0,0,,,0,1,0
19020678,2003,1,32,43,1,131.67123,6.9083662,,,0,0,0,,,1,1,0
19022166,2003,1,35,42,1,132.82191,7.8248072,,,0,0,0,,,0,3,0
19026242,1992,6,20,53,1,10.619178,6.1658535,6,-8,1,0,0,0,,1,2,0
19037449,2003,3,35,54,1,130.94795,7.533926,,,0,0,0,,,1,3,0
19039719,2000,3,17,34,1,96.164383,6.2805357,1,36,0,1,0,1,7.095283,0,2,0
19056478,2003,2,38,64,1,137.42465,6.8284774,,,0,0,0,,,1,1,0
19056508,1996,1,35,45,1,56.810959,6.9146872,1,-1,0,1,0,1,6.965661,0,1,0
19062079,1995,3,35,41,1,41.88493,7.0344472,3,35,0,1,0,1,6.7700248,0,3,0
19063199,1995,1,39,50,1,41.852055,6.9646707,1,38,0,1,0,1,6.7741332,1,1,0
19063229,2002,1,35,56,1,120.32877,6.6766367,,,0,0,0,,,0,1,0
19065469,1994,1,25,38,1,23.835617,6.047965,,,0,0,0,,,0,1,0
19083343,1992,8,45,58,1,7.0027399,6.8677344,3,35,1,0,0,0,6.8077917,1,1,0
19092296,2003,1,50,40,1,132.4274,7.2584887,,,0,0,0,,,1,1,0
19092326,1993,1,16,27,1,19.430138,6.6584663,1,25,0,1,0,1,6.3294339,0,1,0
19104642,1992,4,30,36,1,1.9726027,6.7841043,4,30,0,1,0,1,6.5499625,0,1,0
19106912,1997,1,40,39,1,60.953426,6.5974832,,,0,0,0,,,0,1,0
19109121,1998,1,40,52,1,76.142464,6.8489966,-8,-8,1,0,0,0,,0,1,0
19110219,1994,1,36,30,1,24.591782,7.0358415,1,38,0,1,0,1,7.1699572,1,2,0
19111398,1994,1,60,34,1,36.427399,7.3778749,1,38,0,1,0,1,7.0207677,1,1,0
19115849,1996,5,37,62,1,54.049316,7.0317535,1,20,0,1,0,1,5.683126,1,1,0
19116926,2000,3,36,39,1,103.3315,6.8243089,1,45,1,0,0,0,6.9097614,1,1,0
19120281,1992,1,-8,60,0,5.3260274,,1,40,0,0,1,1,6.3558068,1,1,0
19121431,1993,1,24,37,1,14.20274,5.8859453,1,23,0,1,0,1,5.9541211,0,1,0
19127049,2003,1,42,37,1,132.26302,6.8929391,,,0,0,0,,,1,1,0
19132603,2000,1,37,56,1,96.06575,7.0563369,,,0,0,0,,,1,1,0
19132638,1998,1,37,51,1,71.868492,6.8508744,1,37,1,0,0,0,6.6456842,0,2,0
19134878,2001,1,37,59,1,111.55068,6.4651675,1,15,0,1,0,1,5.4084487,0,1,0
19134908,2003,1,37,38,1,129.89589,6.4648881,,,0,0,0,,,1,1,0
19139322,2002,3,40,45,1,119.86849,7.4247718,,,0,0,0,,,1,2,0
19140479,2003,3,28,52,1,132.4274,6.0628648,,,0,0,0,,,0,1,0
20000022,1992,2,35,38,1,.7890411,7.0541644,6,35,0,1,0,1,7.1497674,0,3,0
20000391,2003,1,38,39,1,131.1452,7.7805777,,,0,0,0,,,1,3,0
20002769,2003,2,40,58,1,130.38904,7.2282157,,,0,0,0,,,0,1,0
